Date,Close,High,Low,Open,Volume,MA_10,MA_50,Daily_Return,Volatility,Target
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,,,
2016-10-27,971.4480590820312,976.0278583286772,950.3164844109841,956.0211758827506,2941602,962.4022338867187,981.4170983886719,0.009118468766771803,0.008975957567687277,0
2016-10-28,963.6544189453125,970.2430185837532,959.3558174365081,968.1941038618027,1752102,963.9623168945312,978.7461682128907,-0.008022703904605355,0.008633811629981317,0
2016-11-01,944.0897827148438,964.0562576522028,937.7221592032275,964.0562576522028,2934776,963.7162048339844,976.058564453125,-0.020302543988623634,0.011095213789544478,0
2016-11-02,925.6294555664062,941.6789556942074,921.9936874224428,940.4737351877728,2325076,960.1115356445313,973.5398449707031,-0.0195535715844235,0.011025856994487888,1
2016-11-03,931.816162109375,938.063240996469,917.7753636215989,921.5918950089507,1463310,957.3298461914062,971.0326696777344,0.006683783133481835,0.01151197869845248,1
2016-11-04,936.275390625,938.5250762905882,921.5917706524863,932.0370130400036,1183752,954.7516967773438,968.8955529785156,0.0047855239015499595,0.011651158744835351,0
2016-11-07,914.7825927734375,942.0406080069035,907.953008994569,939.2284264508987,2048052,948.9224487304688,966.7677038574219,-0.02295563684229196,0.01209543639196744,1
2016-11-08,917.2534790039062,926.8149182360925,907.9331231961721,916.1486931239109,1933634,943.1173278808594,964.2697802734375,0.002701063892107447,0.012127643614542211,0
2016-11-09,871.7159423828125,913.9588817969451,860.868957851596,875.7935658537759,4500226,933.9335266113281,961.093486328125,-0.04964553164796426,0.018399482109809483,0
2016-11-10,865.9309692382812,890.8589704167862,860.0455140325722,885.7568890524931,2172426,924.2596252441406,957.9697790527343,-0.006636305318356572,0.018179910336599346,0
2016-11-11,844.1162109375,862.5561412293123,838.110215780835,862.5561412293123,2398424,911.5264404296875,954.6189147949219,-0.025192260209807138,0.017307301041441125,1
2016-11-15,852.2113037109375,866.7743825062205,824.3304815962856,850.4435884016206,6290324,900.38212890625,951.62548828125,0.009590021691973982,0.018794402040881165,1
2016-11-16,879.6505126953125,887.4040212498888,858.920676042933,861.7730711219212,4019958,893.9382019042969,948.8314624023437,0.032197659037015214,0.023078265263399185,0
2016-11-17,858.59912109375,887.2834297303074,855.7668331161198,877.8023219405228,2504688,887.2351684570312,945.8796423339844,-0.02393154019436594,0.02338649718740936,0
2016-11-18,853.7379150390625,863.741204171219,845.3414882056816,860.5272834115121,2140534,879.42734375,942.8610461425782,-0.0056617878300352364,0.022890376444828518,1
2016-11-21,856.8714599609375,859.7238540362014,845.6629498814036,854.1798207818072,1793366,871.4869506835937,939.8466235351563,0.0036703827564359415,0.022821210278871188,1
2016-11-22,857.7153930664062,874.7692462537761,852.5128766918979,856.5101723735729,1318860,865.7802307128907,937.0954992675781,0.0009849004721282917,0.022398135654335287,1
2016-11-23,866.2926635742188,868.9440904865112,854.5818759479538,863.3398333806967,1275808,860.6841491699219,934.8644934082031,0.010000135915886998,0.022834827983928423,1
2016-11-24,879.1881713867188,886.8815537555363,858.5186612320475,865.7097703552766,3026234,861.4313720703125,933.8405749511719,0.014885855963843397,0.01744305312247164,1
2016-11-25,924.1431884765625,926.9151568646034,880.6949232285424,888.6493994948544,4276148,867.2525939941406,933.4725500488281,0.05113241801119495,0.023239426116345885,0
2016-11-28,917.0123901367188,931.8164604087074,904.6788852402253,921.5921900352209,1924296,874.5422119140625,932.9090173339844,-0.007716118485490031,0.021130396664680435,0
2016-11-29,907.8726806640625,920.7885895795166,904.9399574248345,913.9590057999128,1442296,880.108349609375,932.4079028320313,-0.009966833132204034,0.021910489458055005,1
2016-11-30,914.3806762695312,921.893197361741,900.8219463813261,909.9414280528787,3445832,883.5813659667969,932.0489660644531,0.007168401191132379,0.02000287613942315,0
2016-12-01,909.3187255859375,919.9849462161466,905.5424073972249,914.7623242507274,1123052,888.6533264160156,931.3103308105469,-0.005535933572268115,0.01787573476654572,0
2016-12-02,892.6065063476562,912.271669603947,885.9174731409282,907.1293754061502,1998032,892.540185546875,929.8387854003906,-0.018378835460044485,0.019193151275519744,0
2016-12-05,878.2042846679688,899.0345581913775,871.7764399494475,895.4791173489947,2249526,894.6734680175781,928.1188684082031,-0.016135017588677636,0.020292891104745525,0
2016-12-06,876.738037109375,885.4155692768659,871.7362916004246,879.8113113618153,1593444,896.575732421875,926.3143310546875,-0.0016695973638389816,0.020334322911802226,0
2016-12-07,865.5693969726562,877.5813901288595,861.993850222355,876.6774746481086,2065706,896.5034057617188,924.5700903320312,-0.012738856607090954,0.02065617682108464,1
2016-12-08,882.1209716796875,883.4266272224219,867.7587607096094,867.9596307931071,3239546,896.7966857910156,922.9958154296875,0.019122181034727737,0.021033009562698792,0
2016-12-09,881.9202270507812,891.8230843434721,873.1020487470557,885.8371942361794,1588718,892.5743896484375,921.3934826660156,-0.00022757040740573053,0.011340610001170379,1
2016-12-12,887.1226196289062,890.8990360579024,868.9639836460493,881.739340608521,1311758,889.5854125976563,919.6147326660156,0.0058989378160905215,0.011736355330123556,0
2016-12-13,883.948974609375,891.0597564763062,876.998849588718,891.0597564763062,2147534,887.1930419921875,917.8770812988281,-0.003577459247808168,0.011501401738184962,1
2016-12-14,886.8817138671875,893.7514125091272,879.4093068379499,889.45281194117,1870366,884.4431457519531,916.0798974609374,0.003317769851035157,0.011198209095530525,1
2016-12-15,907.6516723632812,912.7939666465064,884.6319388080495,884.6319388080495,4295410,884.2764404296875,914.7542041015626,0.02341908528650083,0.013887879897193294,1
2016-12-16,917.0322875976562,919.9851174910431,904.7189889038555,914.762494553321,1987230,886.7190185546875,913.7691748046875,0.010335038781948525,0.01259633315410727,1
2016-12-19,919.543212890625,923.0785466833884,908.4552409128723,915.9677639217974,1334210,890.8529113769531,912.8868469238281,0.002738099112678638,0.010722884874278242,1
2016-12-20,939.7908325195312,942.0807319532616,918.7999078949863,920.7885021905654,2922760,897.1581909179688,912.5601257324219,0.022019214915693697,0.011737411122509317,0
2016-12-21,929.4662475585938,941.5987830475967,926.2523256764148,941.5987830475967,2034902,903.5478759765625,912.0076782226563,-0.010986045621723894,0.011418124454752428,0
2016-12-22,927.095703125,934.0458271756864,918.4582900995044,926.4127645019926,1868300,908.0453491210938,911.575703125,-0.002550436274389112,0.010952327477159145,0
2016-12-23,919.2217407226562,931.1332977706178,915.4855374501896,924.0024096095009,1118954,911.7755004882813,910.8860803222656,-0.00849314949449409,0.011681543166640393,1
2016-12-26,921.2303466796875,924.6451378415652,910.3431497429129,910.3431497429129,897408,915.1862731933594,910.6485144042969,0.002185115808349014,0.011680991650430865,1
2016-12-27,933.4030151367188,936.0545393303481,916.570142267034,916.570142267034,1294692,920.1316772460938,910.3555029296875,0.01321349052482268,0.011702971259721277,0
2016-12-28,929.3856201171875,944.0491355344354,925.2677835959056,934.7287837073618,1350418,924.3820678710938,910.012197265625,-0.004304030471706577,0.01210365247852216,1
2016-12-29,944.7725830078125,948.0668336392886,925.2078512748891,925.2078512748891,1963516,928.0941589355468,909.6741259765626,0.016556058709714883,0.011079152777722995,1
2016-12-30,950.3363647460938,955.5790929518331,942.3416774735736,946.0577736002466,1405748,931.4245666503906,909.4881921386718,0.00588901693206223,0.010887413289796088,0
2017-01-02,948.6494140625,954.1733427066711,945.0537602255805,950.7585504539107,823132,934.3351867675781,909.2200427246094,-0.0017751090520927715,0.01102106689531719,1
2017-01-03,951.4207763671875,952.8067597821033,941.3973827582912,948.608596304031,1475324,935.4981811523437,908.7869567871094,0.002921376710516732,0.008829736032406704,1
2017-01-04,955.94091796875,959.6972285115586,947.4240443465038,952.0038439309704,1420066,938.1456481933594,908.3996813964844,0.0047509385056965225,0.00773848059307388,0
2017-01-05,937.8220825195312,960.1387654596518,932.1977209257481,957.7484313985105,2216404,939.2182861328125,907.8850439453125,-0.018953928123213837,0.01031689934826919,0
2017-01-06,916.530029296875,935.7935498525687,906.7678211547328,932.4389800370567,3009896,938.9491149902344,906.9622448730469,-0.02270372346687921,0.012539508542490538,1
2017-01-09,925.4888916015625,928.5421563951691,906.7276436248371,913.9589673223325,1854578,939.3749694824219,906.0430615234375,0.009774761348038341,0.012925149620866966,1
2017-01-10,930.1691284179688,935.9742541744714,920.5875862693088,925.609338321836,1533914,939.0515808105469,905.3733557128907,0.005057042671043899,0.012277432642924337,1
2017-01-11,933.8047485351562,935.8938757422372,916.0478538425945,930.0284304259059,1931296,939.4934936523438,905.1676550292968,0.003908558138637552,0.0122529104668977,1
2017-01-12,941.8197021484375,948.1068972131927,925.6094454149136,933.8049064804158,2570374,939.1982055664063,905.4914599609375,0.008583115073953262,0.011318936773897023,0
2017-01-13,903.6344604492188,947.2835040409824,899.0345537116727,943.286207742795,10235580,934.5280151367188,904.9278259277344,-0.04054411010102277,0.01674297170339865,1
2017-01-16,907.3507080078125,913.5173636736655,895.0775204163951,903.9158083199682,3364808,930.39814453125,904.3493322753907,0.004112556261683942,0.016967015054914998,1
2017-01-17,915.4653930664062,919.1011611443918,905.0402554911502,905.8838509816882,3009956,926.8026062011719,904.36298828125,0.008943272967087301,0.01735459778129028,1
2017-01-18,922.0341186523438,923.1991261848814,910.1224609823573,915.1643209091209,3136574,923.4119262695312,904.4586010742188,0.007175285527654118,0.01750218710605361,0
2017-01-19,920.3868408203125,922.0540234950732,917.1528124443338,921.993801694726,2251676,921.6684020996094,905.4320190429687,-0.0017865692805802968,0.016634527939812516,0
2017-01-20,918.1171264648438,924.0025819390962,909.9416730835012,918.7799586498752,2037246,921.8271118164063,906.4757421875,-0.002466043901112047,0.014947254620004397,1
2017-01-23,929.3370971679688,932.0767415830647,910.4417835059301,912.5367709901195,2318546,922.2119323730469,908.1801599121094,0.012220631093471601,0.015138744794518204,1
2017-01-24,934.03076171875,935.9041422027594,922.6089047112868,928.2493084955479,2282638,922.598095703125,909.8165490722656,0.0050505511563936345,0.015138528784394473,1
2017-01-25,947.990966796875,950.8111694180302,933.9101176677083,935.7432690436315,4111648,924.0167175292969,911.1833581542969,0.01494619411938447,0.01580095415886027,1
2017-01-27,949.9249877929688,958.3654329957321,944.7881893607267,944.7881893607267,2871658,924.82724609375,913.0098754882813,0.002040125975702578,0.015615119035199371,0
2017-01-30,939.8929443359375,947.5679442211967,933.9503743546762,943.1563610937216,2577956,928.4530944824219,914.7329760742188,-0.01056087963360075,0.00755848698094588,0
2017-01-31,898.3553466796875,939.5504458753636,886.3694865225103,934.6956492319665,4666804,927.5535583496094,915.5626538085937,-0.044193966883747104,0.016997815424901218,0
2017-02-01,873.416748046875,902.4447115963198,868.4411636645837,894.4071534704142,4864152,923.3486938476562,915.8766809082031,-0.027760282971527106,0.018537970146102565,1
2017-02-02,889.4312133789062,894.0040086938019,867.4135334464873,874.2827592242111,6009482,920.0884033203125,916.3394519042969,0.01833542277251099,0.019625221972581843,1
2017-02-03,899.4631958007812,903.6733350009979,882.7232621431949,890.2572109795053,2153372,917.9960388183594,916.7449523925782,0.011279098676741928,0.0201731462599732,1
2017-02-06,902.7669677734375,909.9181955668007,892.3724874213353,909.7167525303679,2408910,916.4610229492188,916.3174279785156,0.0036730485339258045,0.020254387019367527,1
2017-02-07,904.3180541992188,907.541142552974,896.8243344323974,904.0762832283468,1814638,913.9591186523437,916.0635412597657,0.0017181470757694495,0.01972954685675211,1
2017-02-08,914.9341430664062,919.6278250142534,904.096546629396,904.4389407881264,2212584,912.0494567871094,916.2047705078126,0.011739330889051214,0.02012516683518925,1
2017-02-09,933.6080932617188,937.9189553862069,914.6321162890648,916.5659894775002,4033202,910.6111694335938,916.5893188476563,0.02041015775488142,0.020698706750415213,1
2017-02-10,966.1006469726562,976.7771279943989,931.069722311223,931.069722311223,5782160,912.2287353515625,917.7249572753906,0.03480320484092991,0.02367128285265299,1
2017-02-13,972.6677856445312,978.6103557338994,959.8157581515326,965.315114178025,3819812,915.5062194824219,919.3261828613281,0.006797571963597759,0.023285686729490728,0
2017-02-14,969.4445190429688,974.8431525527285,966.1207092633928,974.8431525527285,2033328,922.61513671875,921.1509875488281,-0.0033138412201311196,0.016565940072488138,1
2017-02-15,972.446044921875,978.2073351428689,956.8947023170873,965.7178675195456,1924972,932.51806640625,923.0651477050782,0.003096129608189724,0.011226048718642011,1
2017-02-16,986.16455078125,998.3518565359769,981.2695235166764,991.0999060042386,4175680,942.1914001464844,925.47705078125,0.014107215439882914,0.010990096635759044,0
2017-02-17,970.109375,997.3848419320185,967.7323864176735,995.9344126663151,2723324,949.2560180664062,927.2368188476562,-0.01628042274337571,0.01383983172040209,1
2017-02-20,1008.1015625,1029.3739678882187,970.190040155155,976.9987757843171,3973948,959.7894775390625,929.7604455566407,0.03916278770112913,0.016909489875016694,0
2017-02-21,993.2551879882812,1017.6498602478972,989.1456714850202,1012.8555554752321,5501112,968.6831909179688,931.8830969238281,-0.014727062296085669,0.0186471042109598,0
2017-02-22,971.559814453125,995.1286509223382,966.9870179476591,993.4767785946808,4505496,974.3457580566406,933.6353137207032,-0.021842698429894503,0.021080125863094993,1
2017-02-23,999.8827514648438,1004.4957776783287,972.9699400754694,972.9699400754694,4853352,980.9732238769532,935.8953344726563,0.029152026041403545,0.021899258661742,1
2017-02-27,1003.1260986328125,1008.0211259070762,995.1489333599342,998.7950726122285,2139892,984.6757690429688,937.8048229980469,0.003243727490265469,0.019617782154352364,0
2017-02-28,993.61767578125,1003.1862190350989,987.0707777654587,1002.9847760192284,2354828,986.7707580566406,939.3365307617188,-0.009478791215303595,0.020025283366553126,1
2017-03-01,998.9761352539062,1007.980579547774,995.1285537645489,999.117086356349,1130374,989.7239196777343,940.9251892089844,0.005392878572176185,0.01994261325342163,1
2017-03-02,1007.7994384765625,1011.2441343833883,995.1488539883838,1001.8568683641502,1544942,993.2592590332031,942.285361328125,0.008832346350710063,0.020022188773554977,0
2017-03-03,1004.8184814453125,1007.0947494360165,997.3045937917877,1003.992544952445,1013970,995.1246520996094,943.7924060058593,-0.0029578871722295563,0.019767555028787617,0
2017-03-06,996.1358642578125,1000.7690543241279,988.9040785656057,999.1575099532355,1400694,997.7273010253906,945.1732092285156,-0.008640980781932983,0.019117378309950302,1
2017-03-07,1007.1348266601562,1009.2298149871557,997.163394356391,1000.3259916463113,1511672,997.6306274414062,946.9314709472657,0.011041628754666633,0.014744589896961254,1
2017-03-08,1012.1303100585938,1015.2728409049937,1004.0725890990302,1008.0208920413867,1791510,999.5181396484375,948.7494702148438,0.004960093987617764,0.013846477042119566,1
2017-03-09,1015.1721801757812,1016.8844459822094,1008.8468885159715,1012.9159788276743,858468,1003.8793762207031,950.384853515625,0.0030054135193435805,0.01104434143404438,1
2017-03-10,1024.2374267578125,1027.178515646366,1012.8357277947525,1015.1120938075211,1171420,1006.31484375,952.2818896484375,0.008929762614713788,0.007203282841110409,1
2017-03-14,1034.41015625,1042.3268294938932,1027.782698971712,1030.099294258348,3402294,1009.4432495117187,954.0746411132812,0.009932003289890412,0.007587214680576681,0
2017-03-15,1006.5302734375,1036.283350249578,1004.7374501247391,1036.2229566843157,3022496,1010.7345092773437,955.1985192871093,-0.026952444969770673,0.011702519164205786,1
2017-03-16,1015.63525390625,1018.092897792149,1009.6322919933223,1009.6322919933223,1571818,1012.4004211425781,956.5382360839844,0.009045908214617926,0.01189797828931048,1
2017-03-17,1017.5896606445312,1025.7481049197174,1011.1434824517914,1025.7481049197174,2593152,1013.379443359375,957.8616137695312,0.0019243195140818958,0.011636797175398488,0
2017-03-20,999.1572265625,1017.669817600231,993.5168228641634,1017.669817600231,3487540,1012.8133178710938,958.7259399414063,-0.01811381816748836,0.01310771957868513,1
2017-03-21,1001.8571166992188,1003.9924332800583,993.1145056321604,999.9635711882443,3373700,1013.3854431152344,960.006640625,0.002702167451670734,0.01281112025485084,0
2017-03-22,998.734375,1005.6036019692767,995.1084004736686,999.2178185980067,1888716,1012.5453979492188,961.6507275390625,-0.003116953153466717,0.01230722446975547,0
2017-03-23,991.2406616210938,1001.1919266727388,985.9426514257141,999.9631046358883,2620638,1010.4564331054687,962.9657629394532,-0.007503209628592411,0.012293718895066414,0
2017-03-24,977.8853759765625,995.0483676341338,976.3141591232297,995.0483676341338,5099814,1006.7277526855469,963.920087890625,-0.01347330286339321,0.012645435886944462,0
2017-03-27,971.7815551757812,983.0422033659329,969.3440743026372,977.7845194503457,2181270,1001.4821655273438,964.6796240234376,-0.006241857124293038,0.011852013036821072,1
2017-03-28,978.9929809570312,984.4117788977585,970.9554235751264,970.9554235751264,1153158,995.9404479980469,965.4230895996094,0.007420830064988726,0.011518154778860184,1
2017-03-29,984.8952026367188,987.3930762855073,977.2403682660424,981.4303435246011,1717764,993.7769409179688,967.0483044433594,0.0060288702723054755,0.009149253215684904,0
2017-03-30,983.4450073242188,993.1142740902086,981.0276906327213,985.0162238293449,2986086,990.5579162597656,968.5701904296875,-0.0014724361623628113,0.008285130750465919,0
2017-03-31,979.7386474609375,983.3847871189228,972.9701398593044,982.3976372738355,1867044,986.7728149414063,969.8556555175782,-0.003768751517042701,0.008088333761756389,0
2017-04-03,971.6401977539062,981.0274617209824,970.230096679564,981.0274617209824,1196888,984.0211120605469,970.8477770996094,-0.008265928600468042,0.006610112495716665,0
2017-04-05,967.4301147460938,974.9439001347112,964.9120769669524,974.9439001347112,2905568,980.5784118652343,971.788642578125,-0.004332965039471115,0.006331618061751354,0
2017-04-06,966.9472045898438,970.9559032735015,963.9255575879553,966.9270406043169,1720704,977.3996948242187,972.765244140625,-0.0004991680007571109,0.006401682623258177,1
2017-04-07,978.6304321289062,980.3225339578642,963.7638770667552,964.8718137639232,2277012,976.138671875,973.7511108398437,0.01208259094561237,0.007788425975641118,0
2017-04-10,975.8908081054688,986.6680107545848,968.9410232195902,979.8189473887913,2543264,975.9392150878906,974.5883117675781,-0.002799446996020527,0.00656236714337304,0
2017-04-11,974.7024536132812,984.2911633725879,969.3440483041799,973.8966813370516,1557784,976.2313049316406,975.1225415039063,-0.0012177125579186932,0.006231077939795161,0
2017-04-12,964.2071533203125,978.2074452153844,960.0775708188884,975.9915716780348,1050538,974.7527221679687,975.4081848144531,-0.010767696597112297,0.006572520537479552,0
2017-04-13,938.1806030273438,970.5525379397473,935.1187279266546,966.9265633272701,2500472,970.0812622070313,975.3739379882812,-0.026992695712062087,0.009848011612144507,0
2017-04-17,932.620849609375,939.8928644149917,924.6839154172143,938.885649249576,2270882,964.9988464355469,976.059248046875,-0.00592610143508443,0.009781112366525397,0
2017-04-18,930.1835327148438,940.416801249602,927.4640512902777,938.7246991464912,1730620,960.0433349609375,977.1945837402344,-0.0026134059683011746,0.009807325375738031,0
2017-04-19,926.2958984375,946.2589321440373,907.6221794420853,911.9330427198063,5626812,955.5089050292969,977.9318774414063,-0.004179427113697898,0.009747243810787589,1
2017-04-20,936.9112548828125,939.5300134967614,922.9915259626572,928.7729785547054,1268842,952.4570190429688,978.6808386230468,0.011460005882805602,0.011014764049962215,0
2017-04-21,930.989013671875,941.0006720263634,927.0407110928356,938.3618473436085,1161154,948.8611999511719,979.2452795410156,-0.00632102686361502,0.011013219325315255,1
2017-04-24,937.9591674804688,942.6124232404575,919.5875220010741,926.6380287414986,2000020,944.7940734863281,979.9181018066406,0.00748682713354798,0.0103564747801265,0
2017-04-25,931.2711791992188,944.5462559383011,927.7257620029485,937.9187995569031,3148710,940.3321105957032,980.2448425292969,-0.007130361867686785,0.010382522349409347,0
2017-04-26,930.8076782226562,944.3445883520897,927.8665908491399,942.7532083776365,2187438,935.9426330566406,980.1888342285156,-0.000497707850210749,0.010411196188993393,0
2017-04-27,927.7057495117188,937.8383951522342,917.6335958099396,929.0756214316863,5773186,932.2924926757812,979.4209362792968,-0.003332513024452588,0.010180613423416873,0
2017-04-28,915.820556640625,926.1344807955733,913.7457324390908,924.2207716998564,2540510,930.0564880371094,978.2839916992187,-0.012811382140672678,0.007119055315412721,1
2017-05-02,922.5684814453125,927.4434406994881,918.5799499543149,924.2203531557888,2382696,929.0512512207031,977.3464709472656,0.0073681735529500525,0.007609058112583157,1
2017-05-03,941.6654663085938,944.7676688325924,913.9468898706764,924.6233688574839,3514406,930.1994445800781,976.730859375,0.020699801963062425,0.010207128060617776,0
2017-05-04,938.7650756835938,946.7824708798848,930.183580849826,946.7623068998181,2708208,931.4463623046875,975.7828698730468,-0.0030800647669174674,0.010147609443403744,0
2017-05-05,934.8971557617188,939.7317887585473,927.645206266476,929.8610797233557,1682474,931.2449523925782,975.0786254882812,-0.004120221365348953,0.009610569796328832,1
2017-05-08,943.7405395507812,945.7348061037799,933.7691084249224,935.09865224721,1071782,932.5201049804688,973.7914050292969,0.00945920493453345,0.009783056671457138,1
2017-05-09,947.8099365234375,951.2143051947141,939.752212633605,944.3450759064546,1790270,933.5051818847656,972.8825,0.004311987036811349,0.009613777946278419,0
2017-05-10,939.7117309570312,949.2601125324345,933.0842738139038,948.7968328289047,1206388,934.3492370605469,972.2455383300781,-0.008544123937031523,0.009757363633204608,1
2017-05-11,946.5606689453125,950.8111367074263,935.8036304182942,945.6945032286723,2071302,935.9245361328125,971.1790966796875,0.007288339352011786,0.009938391825305835,1
2017-05-12,951.0728759765625,954.7995717877664,934.7157620271389,944.0828623093539,2314446,938.2612487792969,970.1380322265625,0.004766949630685247,0.00980972913281146,1
2017-05-15,952.8658447265625,958.0428714988806,943.3980224668346,956.8947052626169,1817604,941.9657775878907,969.3229956054688,0.0018852064813215108,0.008228826062962175,1
2017-05-16,978.6705322265625,981.0274547784788,956.2298006744351,958.8687237670554,3601026,947.5759826660156,968.9168835449219,0.02708113386875044,0.011014219520341473,1
2017-05-17,989.2265625,991.4021083980952,976.1931560087716,980.4234606468615,2876198,952.3320922851562,968.5454260253906,0.010786091872431847,0.009934856647124705,1
2017-05-18,1021.7998046875,1036.2231481165063,983.9486716514532,987.0710392245103,5138594,960.6355651855469,968.8850524902343,0.032927989827911563,0.012799875881516683,0
2017-05-19,1010.095703125,1023.5521559745381,1001.5747026618988,1021.7995623435611,1786044,968.155419921875,969.1642492675782,-0.011454397924923754,0.013781212216012358,1
2017-05-22,1019.84619140625,1028.8708044434973,1011.2445302606668,1011.2445302606668,1663940,975.7659851074219,969.4184765625,0.009653034114573744,0.013783861742812799,0
2017-05-23,1015.9578857421875,1033.0603814702756,1012.8556823617811,1020.591076015521,2748596,982.5807800292969,969.4950280761718,-0.00381263929485387,0.014248511976336635,1
2017-05-24,1031.0457763671875,1035.4171292728547,1019.1606381128883,1021.2355602483692,2534548,991.7141845703125,969.8125,0.014850901633563174,0.013290608500225263,1
2017-05-25,1057.414794921875,1062.6321497390468,1034.6114045275872,1038.237379076165,4094094,1002.7995971679687,970.4760473632813,0.025575022136841152,0.014195439794041146,0
2017-05-26,1038.7408447265625,1058.3211439579197,1033.2615557019076,1057.5757655026575,1362550,1011.5663940429688,970.5626611328125,-0.017660004650012717,0.016852222173117944,0
2017-05-29,1036.5655517578125,1046.0937687706496,1032.999970393971,1039.043261952438,1749290,1019.9363647460938,971.1633666992187,-0.0020941633130087123,0.017083844630358135,0
2017-05-30,1027.802978515625,1037.814641124435,1017.287609818298,1031.388626192017,927634,1024.849609375,971.4067211914063,-0.00845346753741516,0.016494687493852092,0
2017-05-31,1025.9896240234375,1036.4243330664335,1018.4959043700461,1020.5103345606515,2502730,1028.5259155273438,971.5747204589844,-0.00176430165128183,0.016485674742637325,1
2017-06-01,1028.8099365234375,1032.9999124244973,1019.3017856606779,1019.3017856606779,1080064,1029.2269287109375,972.1677746582031,0.002748870392022207,0.01293652851629866,1
2017-06-02,1033.3624267578125,1044.2202848770607,1028.3666789059027,1029.8775016467048,1355648,1031.5536010742187,972.797880859375,0.004425006089811667,0.012225858456240597,1
2017-06-05,1049.094970703125,1055.5209826738405,1031.4485443878045,1033.4025808147721,1500188,1034.4784790039062,973.8050927734375,0.01522461387983065,0.012713059911419897,1
2017-06-06,1086.1807861328125,1091.3981407857239,1059.5903069470687,1059.9931929953375,5946720,1041.5007690429688,975.7038952636718,0.03535029379164012,0.01601691295942129,0
2017-06-07,1053.648193359375,1087.7928007151563,1038.0565162213034,1086.584142047695,4927776,1043.7610107421874,977.2191516113281,-0.029951360941731453,0.019424531069387817,0
2017-06-08,1015.91748046875,1049.4979729741783,1013.4598362739742,1046.6979346610158,3330714,1039.611279296875,978.1018701171874,-0.035809592925250655,0.020908626594231237,0
2017-06-09,1010.0353393554688,1026.311896624594,1001.5747322049044,1015.2728580677228,3148034,1036.7407287597657,978.7227172851562,-0.005789979231942355,0.02036409913503343,0
2017-06-12,1002.05810546875,1012.412256677942,995.2896005511773,1006.006408200738,1626506,1033.2899841308595,979.0659753417968,-0.007897975027100768,0.020430316869185058,0
2017-06-13,998.7383422851562,1010.7767531653071,996.8846953542725,1004.2177253977449,1175414,1030.3835205078126,979.3718420410156,-0.0033129447937959577,0.02034772045631632,1
2017-06-14,1006.335693359375,1008.6985774474426,1000.1433794965557,1000.1433794965557,1489142,1028.4181274414063,979.9037829589844,0.007606948439403682,0.02060859019471567,0
2017-06-15,982.300048828125,1006.1323953859112,979.7742473756552,1005.8472419004128,2997198,1023.767138671875,980.1169799804687,-0.023884320798573278,0.021658156293978027,0
2017-06-16,977.61474609375,991.995647445751,972.2372125787617,983.8274498405868,2450426,1018.1923706054688,980.3206726074219,-0.0047697266634207924,0.021435720367310118,1
2017-06-19,990.651611328125,996.6199427474455,979.8353719973857,984.6222111086403,1644742,1012.3480346679687,980.7947607421875,0.013335381126835744,0.021241948202543715,1
2017-06-20,996.0697631835938,997.6993251683522,969.7116179722401,990.3662962369392,1670958,1003.3369323730469,981.1435473632813,0.005469280818313882,0.01640642715409,0
2017-06-21,980.3038330078125,994.9087235455702,976.5965394732793,994.0328737074766,1657818,996.0024963378906,981.2318078613281,-0.015828138508482414,0.014892742348526779,0
2017-06-22,975.6390991210938,990.3662247104943,971.6262632392139,981.4036344416211,5775882,991.974658203125,981.2505407714843,-0.004758457255447213,0.010955618387880872,0
2017-06-23,962.1339111328125,983.420060049293,958.9970248688095,977.4925096933595,1424756,987.1845153808594,981.2090759277344,-0.013842401355631861,0.011390487010230817,0
2017-06-27,954.4548950195312,971.5041281667128,949.8717517874006,957.6121714683323,1974330,982.4241943359375,981.5345617675781,-0.007981234238215396,0.011393042793226902,1
2017-06-28,957.3880615234375,960.6267960965342,951.2568146248547,957.3268932722796,1789726,978.2891662597656,982.0299060058594,0.0030731326532158487,0.011661263432364783,0
2017-06-29,950.5438842773438,966.3506555719914,946.4089104859096,961.0341896540251,2471826,972.7099853515625,982.4371130371094,-0.0071488015373859515,0.010916982793613436,1
2017-06-30,962.39892578125,968.3671564395311,946.408849681018,946.9383777286247,1753848,970.719873046875,983.1591735839844,0.012471850800364725,0.010193466557408704,1
2017-07-03,966.9822387695312,970.8320595331322,954.5568271293848,960.3824323626925,1475956,969.6566223144531,983.7605932617188,0.0047623837324637375,0.010349950949864354,0
2017-07-04,964.2323608398438,969.7728126307842,957.3881797234272,966.8600099891994,1215134,967.014697265625,984.4254602050781,-0.0028437729458057337,0.009033067507780889,0
2017-07-05,959.81201171875,963.4785261947554,955.3307162480767,961.767505998067,815856,963.3889221191406,984.8625170898438,-0.004584319403306059,0.008575316593547058,0
2017-07-06,956.3695678710938,962.2155617456876,953.3345286026175,961.0341691049877,1026788,960.9954956054687,985.3644848632813,-0.00358658133637213,0.0074459234784379075,0
2017-07-07,950.0140380859375,959.9951030403586,947.3863898573935,957.3674548118146,1232090,958.4329895019531,985.7486120605469,-0.006645474718841027,0.007534485612079453,1
2017-07-10,991.9752807617188,996.0287955382898,969.1614172997937,980.1813480248518,783608,961.4171264648437,987.0340026855469,0.044169076448937084,0.01577308293792163,1
